id,type,name,source,text,labels
162525553,ENTITY,162525553,ilsi,"['Order on Delay Condonation Application:', 'Heard on the application seeking condonation of delay in filing this appeal.', 'For the reasons mentioned in the affidavit filed in support of the delay co","['Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 308 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 3 in The Indian Penal Code']"
162525788,ENTITY,162525788,ilsi,"['They got married 6 ½ years before and were blessed with two children, Harish and Sadhana.', 'The couple were living in the ground floor portion of the house at No.32, MPM Street, Sanjay Nagar, Vyasa","['Section 498A in The Indian Penal Code', 'Section 306 in The Indian Penal Code']"
162536150,ENTITY,162536150,ilsi,"['Through: Mr. Mukesh kumar, APP with SI Virender Kumar, P.S. K.N.K.Marg.', ""HON'BLE MS."", 'JUSTICE SANGITA DHINGRA SEHGAL', ""By way of the present petition filed under Section 439(2) read with Sectio","['Section 34 in The Indian Penal Code', 'Section 509 in The Indian Penal Code', 'Section 354 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
162539562,ENTITY,162539562,ilsi,"['Heard on the question of admission.', 'Perused the impugned judgment.', 'Being arguable, the appeal is admitted for final hearing.', 'Record of the trial court be called for within four weeks.', 'Al",['Section 389 in The Indian Penal Code']
162543297,ENTITY,162543297,ilsi,"['Item No. 44', 'And In the matter of: Gautam Kar @ Gautam Kumar Kar.', '- versus -', 'The State of West Bengal Opposite Party Mr. Ashimesh Goswami Ms. Joyita Ray For the Petitioner Mr. Subrata Roy Mr","['Section 341 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 325 in The Indian Penal Code']"
162547147,ENTITY,162547147,ilsi,"['Deceased Kamla Prasad was the real brother of the appellant No.1 Gaurishankar.', 'Deceased Kamla Prasad and Munni were also husband and wife.', 'Prosecution story in brief is that there was a disput",['Section 302 in The Indian Penal Code']
162547830,ENTITY,162547830,ilsi,"['List the matter for final hearing in due course.', 'Certified copy as per rules.', ""(Vishnu Pratap Singh Chauhan) Judge pnm Digitally signed by POONAM LONDHE Date: 2019.02.15 16:53:22 +05'30'""]",['Section 389 in The Indian Penal Code']
162554161,ENTITY,162554161,ilsi,"['Appeal No.278/2000 Page 1 of 9', 'Thereafter on 2nd April, 1998 the Complainant lodged a complaint Ex PW2/A against the Appellant stating that he used to reside in their neighbourhood at Mahavir Enc","['Section 376 in The Indian Penal Code', 'Section 366 in The Indian Penal Code']"
162555604,ENTITY,162555604,ilsi,"['This petition under Section 482 of Cr.P.C. has been filed for quashing the FIR in Crime No.183/2016 registered by Police Station-Bijouli, District-Gwalior for offences punishable under Sections 354,","['Section 506 in The Indian Penal Code', 'Section 354 in The Indian Penal Code']"
162563694,ENTITY,162563694,ilsi,"['The Trust owned 1 various immovable properties including agricultural land in Village Bichaie, Phoolpur and Beehat in Tehsil-Bilaspur, District-Rampur.', 'The respondent No.2 was in possession of 50","['Section 420 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 467 in The Indian Penal Code',"
16256432,ENTITY,16256432,ilsi,['(A) On dated 14.10.2004 prosecutrix went with her daughter Roshni at the house of the accused to collect chaff (cut- straw) at about 10:00 a.m. The prosecutrix was collecting the chaff same time the,"['Section 376 in The Indian Penal Code', 'Section 450 in The Indian Penal Code']"
162567432,ENTITY,162567432,ilsi,"[""The prosecution's case in short is that on 4.8.2009 the complainants Phoolchand Kakode (PW6), Kaushalya Gautam (PW2) and Smt. R.P. Parte (PW3) had lodged a written FIR to the Police Station Chand, D","['Section 353 in The Indian Penal Code', 'Section 186 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 294 in The Indian Penal Code']"
162568592,ENTITY,162568592,ilsi,"['Reserved on 21/05/2018 Delivered on 28/05/2018 This criminal appeal has been filed against the judgment dated 26/11/2007 passed by V Additional Sessions Judge (Fast Track), Rewa in ST.No.07/2007, wh","['Section 376 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
162572781,ENTITY,162572781,ilsi,['AB Court 28 C.R.M. 1172 of 2019 In Re : An application for bail under Section 439 of the Code of Criminal Procedure in connection with Bankura Women P. S. Case No.50 of 2018 Dated 6.10.2018 under Se,['Section 354 in The Indian Penal Code']
162573187,ENTITY,162573187,ilsi,"['Present respondent No.2 has lodged the First Information Report.', '::: Uploaded on - 24/09/2020 ::: Downloaded on - 25/09/2020 05:59:34 :::', '::: Uploaded on - 24/09/2020 ::: Downloaded on - 25/09","['Section 504 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 324 in The Indian Penal Code']"
162574831,ENTITY,162574831,ilsi,"['Learned counsel for the appellant submits that the appellant has already suffered the jail sentence awarded by the trial Court, therefore, he does not want to press this appeal on merit.', 'Hence, h",['Section 376 in The Indian Penal Code']
1625783,ENTITY,1625783,ilsi,"['(Judgment of the Court was delivered by N. DHINAKAR, J) The appellants, two in number, challenge their conviction and sentenceimposed upon them by the learned Additional Sessions Judge, Nagapattinam","['Section 498A in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 3 in The Indian Penal Code', 'Section 307 in The Indian Penal Code']"
162585456,ENTITY,162585456,ilsi,"['Dated : 07-07-2020 PER COURT :-', 'Heard Mr K.M. Gadve Patil, learned advocate for the applicant.', '2. Learned advocate Mr Gadve Patil while taking me through papers annexed to the application incl","['Section 201 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
1625909,ENTITY,1625909,ilsi,"['JUDGMENT B.S. Chauhan, J.', 'This writ petition has been filed with prayer that a Writ, order or direction be issued in the nature of certiorari, commanding the respondents to send the entire record",['Section 392 in The Indian Penal Code']
162591041,ENTITY,162591041,ilsi,"['The petitioner is alleged to have driven a TATA 407 vehicle bearing registration no. DL 1C 6156, on 15.04.2005, in such a rash and negligent manner that one pedestrian, Shankar Lal Pathak, was hit b","['Section 279 in The Indian Penal Code', 'Section 304A in The Indian Penal Code']"
162592864,ENTITY,162592864,ilsi,['In the matter of : Aloke Hore ..... petitioner Mr. Sourav Chatterjee Mr. Sujan Chatterjee ........for the petitioner Mr. Swapan Banerjee Ms. Purnima Ghosh ....... for the State The petitioner undert,"['Section 438 in The Indian Penal Code', 'Section 164 in The Indian Penal Code', 'Section 417 in The Indian Penal Code', 'Section 376 in The Indian Penal Code']"
162594626,ENTITY,162594626,ilsi,"['They also threatened and beaten the table and claimed that h case against Shalabh Jaiswal be handed-over to them, otherwise he will be ig dealt with by the Human Rights Commission.', 'They also thre","['Section 34 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 353 in The Indian Penal Code', 'Section 332 in The Indian Penal Code']"
163110397,ENTITY,163110397,ilsi,"['By the instant resolution, the Board (ofthe MPSIDC) authorized its Managing Director, to extend short term loans(including ICD’s) out of the surplus funds with the MPSIDC, on suitableterms and condi","['Section 161 in The Indian Penal Code', 'Section 164 in The Indian Penal Code', 'Section 467 in The Indian Penal Code', 'Section 13 in The Indian Penal Code', 'Section 409 in The Indian Penal Code', "
163127145,ENTITY,163127145,ilsi,"['From his side Suresh Tiwari had sustained injuries and was medically examined on the same day at 3.20 p.m. He was also got admitted in Institute of Medical Science BHU Varanasi.', 'His medical repor","['Section 302 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 228 in The Indian Penal Code', 'Section 304A in The Indian Penal Code']"
163132041,ENTITY,163132041,ilsi,"['Heard learned counsel for the parties.', 'This is a repeat bail application of the applicant whereas his earlier application (Mcrc.534.2016) was dismissed on 28.01.2016 on merits.', 'The applicant h","['Section 420 in The Indian Penal Code', 'Section 467 in The Indian Penal Code', 'Section 468 in The Indian Penal Code']"
163138329,ENTITY,163138329,ilsi,"['184/2003 & 193/2003 Page 1 of 6', 'The prosecution case is based on the statement of PW2 Darshana who stated that on 10th July, 2001 she along with her mother-in-law and the domestic maid Pinki were","['Section 395 in The Indian Penal Code', 'Section 397 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 186 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', "
163139259,ENTITY,163139259,ilsi,"['""On 10.12.98 at about 9 p.m. Ashok Gupta who is resident of house No.', 'D.1/11 came from his shop at Chandni Chowk and found that Crl.', 'A.102/2005 Page 1 of 4 one car was parked in front of gate ",['Section 307 in The Indian Penal Code']
163140615,ENTITY,163140615,ilsi,"['The facts in brief which has culminated in the filing of the above Petition are as follows:', 'The respondent herein who is the claimant before the Arbitral Tribunal has filed the claim seeking the ",['Section 34 in The Indian Penal Code']
163147659,ENTITY,163147659,ilsi,"['The facts in the Criminal Appeal and the Criminal Revision Application are same and therefore, they are decided by this common Judgment.', 'There was an open space by the side of the house of Babubh","['Section 325 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 143 in The Indian Penal Code', "
162666157,ENTITY,162666157,ilsi,"['(J.K. MAHESHWARI) JUDGE', 'The appellant has been convicted and sentenced as under:-', 'It is hereby directed that execution of remaining jail sentence of appellant Rekh Lal Yadav shall remain suspe",['Section 506 in The Indian Penal Code']
162667672,ENTITY,162667672,ilsi,"['Shri Nitin Goyal, learned counsel, for the complainant/objector.', 'On due consideration, I.A. No.23426/2017 moved on behalf of the complainant under Section 301 (2) of the Cr.', 'P.C is allowed and","['Section 323 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 427 in The Indian Penal Code', 'Section 148 in The Indian Penal Code',"
162672802,ENTITY,162672802,ilsi,"['Challenge in this appeal is to the judgement and order dated 30.10.1998 passed by IInd Additional District Judge/Special Judge, Hardoi in Special Criminal Appeal No. 263 of 1992 (State Vs.', ""Shiv M","['Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 420 in The Indian Penal Code']"
1626821,ENTITY,1626821,ilsi,"['Dr. ARIJIT PASAYAT, J.', ""Challenge in this appeal is to the order passed by learned SingleJudge of the Andhra Pradesh High Court allowing the prayer made by theappellant to quash the FIR in Crime N","['Section 482 in The Indian Penal Code', 'Section 155 in The Indian Penal Code', 'Section 109 in The Indian Penal Code', 'Section 156 in The Indian Penal Code']"
1626843,ENTITY,1626843,ilsi,"['(a) P.W.1, the deceased Jayasankar and P.Ws.2 and 3 all belonged to Pudukuppam Village.', 'The accused party also belonged to the said place.', 'In the said village, North Street Panchayat and South","['Section 148 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 147 in The Indian Penal Code',"
1626872,ENTITY,1626872,ilsi,"['[Order of the Court was made by M.CHOCKALINGAM,J] Challenge is made to the order of the 2nd respondent, dated05.02.2010, whereby one R.Karthik Sankar Raja, son of the petitioner, wasordered to be de","['Section 294(b) in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 341 in The Indian Penal Code']"
162692848,ENTITY,162692848,ilsi,"['The facts leading to the filing of this Criminal Appeal briefly narrated, as follows:', ""3.1.The gist of the case is that on 26.09.2006 at about 8.30 p.m., P.W.1's younger daughter viz., Radha went ",['Section 302 in The Indian Penal Code']
162695852,ENTITY,162695852,ilsi,"['T.Muruganantham For Respondent : Mr.V.M.R.Rajendiran Addl.', '- - - - -', 'COMMON JUDGMENT (Judgment of the Court was delivered by P.DEVADASS, J.,) Since both the Criminal Appeals arises out of the ","['Section 302 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 342 in The Indian Penal Code', 'Section 149 in The Indian Penal Code',"
16254543,ENTITY,16254543,ilsi,"['After arguing at length, counsel for the appellants does not wish to press I.A. No.13157/2015 on behalf of appellant no.1 Shivkumar Gond.', 'Accordingly, I.A. No.13157/2015, so far as it relates to ",['Section 201 in The Indian Penal Code']
162596746,ENTITY,162596746,ilsi,"['And In Re:-', 'Afajuddin Sarkar and others ... Petitioners Mr. Samrat Choudhury, Advocate .. for the petitioners Mr. Bidyut Kr.', 'The State produces the case diary and submits that these petitioner","['Section 34 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 384 in The Indian Penal Code', "
162772943,ENTITY,162772943,ilsi,"['This Criminal Revision arises against the order dated 17.02.2010 made in C.C.No.38/2008 passed by the learned Judicial Magistrate, Sholinghur, modified by the learned II Additional District and Sess","['Section 324 in The Indian Penal Code', 'Section 325 in The Indian Penal Code']"
16301187,ENTITY,16301187,ilsi,"[""The appellant / sole accused in C.C.No.449 of 2007 on the file of theAdditional District Sessions cum Special Court for N.D.P.S. cases, Madurai,was charge sheeted and convicted for the offence under","['Section 313 in The Indian Penal Code', 'Section 300 in The Indian Penal Code']"
163107558,ENTITY,163107558,ilsi,"['As many as 17 family members are involved in this case.', 'Shri R.C. Sinhal, learned counsel for Punjab National Bank.', 'When the aforesaid loan was not repaid, the Bank initiated recovery proceedi","['Section 468 in The Indian Penal Code', 'Section 467 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 471 in The Indian Penal Code']"
163147853,ENTITY,163147853,ilsi,"['Heard on the point of admission and the certified copy of the judgment dated 25.01.2018 passed by First Additional Sessions Judge, District Morena in ST No.211/2016 is perused.', 'Appeal appears to ","['Section 34 in The Indian Penal Code', 'Section 325 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
162784000,ENTITY,162784000,ilsi,"['Shri S.M.Shukla, Advocate for the applicant.', 'Shri Y.D.Yadav, PL for the State.', 'Heard finally.', 'Case diary perused.', 'This is the first bail application filed by the applicant under Section ","['Section 294 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 354 in The Indian Penal Code', 'Section 511 in The Indian Penal Code']"
162784149,ENTITY,162784149,ilsi,"['The death is BAIL APPL.', 'No. 2510/2020 Page 1 of 26 alleged to have been caused by the use of knives.', 'The essential role imputed to CCL-A is that he was present at the spot, where the other juv","['Section 302 in The Indian Penal Code', 'Section 201 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
162790623,ENTITY,162790623,ilsi,"['List revised.', 'None present for the opposite party no.2 even in the revised call.', 'Heard Sri Jainendra Kumar Mishra, learned counsel for the applicants as well as learned A.G.A. for the State.',","['Section 155 in The Indian Penal Code', 'Section 504 in The Indian Penal Code', 'Section 482 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 323 in The Indian Penal Code'"
162794048,ENTITY,162794048,ilsi,"['The case which was tried in the trial Court was initiated at Parui police station (in short P.S.) receiving written information lodged by Jashomati Das (PW 1).', 'First Information Report (in short ","['Section 201 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 161 in The Indian Penal Code']"
162733114,ENTITY,162733114,ilsi,"['In brief, the prosecution case is that the PW1 complainant who happened to be mother of the Prosecutrix made a statement Ex.', 'PW1/A to the effect that her daughter S(name withheld) aged 23 years h","['Section 376 in The Indian Penal Code', 'Section 511 in The Indian Penal Code', 'Section 375 in The Indian Penal Code']"
162733238,ENTITY,162733238,ilsi,['PRAYER: Criminal Original Petition filed under Section 482 of Cr.P.C. praying to call for the records and quash the proceedings as against the petitioners in S.C.No.101 of 2016 pending on the file o,"['Section 173 in The Indian Penal Code', 'Section 156 in The Indian Penal Code', 'Section 155 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 294(b) in The Indian Penal Cod"
1627378,ENTITY,1627378,ilsi,"['P.W.1 is the brother of the deceased Tamilvendhan and he wasliving along with his family at Vaithikuppam village.', 'P.W.1 was working astextile designer in A.F.T. Mill at Pondicherry.', 'After retu","['Section 304 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
162750186,ENTITY,162750186,ilsi,"['Ganesh Lokhande 2 of 7 IA-885-19 in Cr. Apl.', 'Theprosecutions case is that, the informant company was engaged byconcerned bank to provide services for loading cash in ATM of theconcerned bank.', '","['Section 395 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 304B in The Indian Penal Code']"
162757267,ENTITY,162757267,ilsi,"['It is stated that duringthe period, they were residing in the same area.', 'ThereafterApplicant went to reside at Sion, Dharavi.', 'It is stated inthe FIR that Applicant was addicted to drugs and un","['Section 376 in The Indian Penal Code', 'Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 354 in The Indian Penal Code']"
162762108,ENTITY,162762108,ilsi,['The applicants in these three anticipatory bail applications::: Uploaded on - 12/09/2018 ::: Downloaded on - 13/09/2018 01:55:39 ::: ABA-789-18+ -2- are seeking pre-arrest bail in connection with cr,"['Section 465 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 467 in The Indian Penal Code', 'Section 409 in The Indian Penal Code']"
1627647,ENTITY,1627647,ilsi,"['The date, however, on which the Sarpanch was elected was not known.']",['Section 323 in The Indian Penal Code']
16276903,ENTITY,16276903,ilsi,"['http://www.judis.nic.in 1/4 Crl.A.No.312 of 2020 This case is taken up through video conferencing.', 'Crl.A.No.312 of 2020 21.08.2020http://www.judis.nic.in 4/4', 'This criminal appeal is filed to s","['Section 506 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 294(b) in The Indian Penal Code']"
162770540,ENTITY,162770540,ilsi,"['Allowed md.', 'CRM No. 5234 of 2018 In Re:- An application for anticipatory bail under section 438 of the Code of Criminal Procedure filed on 24.7.2018 in connection with Nowda Police Station Case N","['Section 498A in The Indian Penal Code', 'Section 306 in The Indian Penal Code', 'Section 438 in The Indian Penal Code']"
162771281,ENTITY,162771281,ilsi,"['The applicant will comply with all the terms and conditions of the bond executed by him;', 'The applicant will cooperate in the trial;', 'The applicant will not indulge himself in extending induceme",['Section 302 in The Indian Penal Code']
162772874,ENTITY,162772874,ilsi,"['1 High Court of Madhya Pradesh, Jabalpur Bench at Indore Miscellaneous Criminal Case No.5814/2019 (Arsaad @ Assu Ali s/o Irsaad Ali Versus The State of Madhya Pradesh) Indore, Dated 19.02.2019 Mr. B",['Section 354 in The Indian Penal Code']
162802397,ENTITY,162802397,ilsi,"['Heard Sri Vinay Kumar, learned counsel appearing for the applicant and Sri Anurag Verma, learned A.G.A. representing the State-respondent and perused the record.', 'This is the second bail applicati","['Section 229A in The Indian Penal Code', 'Section 174A in The Indian Penal Code']"
162804329,ENTITY,162804329,ilsi,"['These are First applications under Section 438 of the Code of Criminal Procedure.', 'Applicants Alok, Smt. Ayodhyabai, Banesingh and Dilip @ Mohan are seeking anticipatory bail in connection with Cr","['Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 438 in The Indian Penal Code', 'Section 467 in The Indian Penal Code']"
162807763,ENTITY,162807763,ilsi,"['He had no bad intention.', 'Record of the lower court is available.', 'Heard on point of admission.', 'The appeal is admitted for final hearing.', 'Heard on I.A. No.7336/2015, which is first applica",['Section 389 in The Indian Penal Code']
1628129,ENTITY,1628129,ilsi,"['The appellant Amarendra Nath Roy was convicted under s. 409, I. P. C. by a Special Judge, West Bengal First Special Court, Alipore, and sentenced to R.I. for one year and a fine of Rs. 1000/-and in ","['Section 5 in The Indian Penal Code', 'Section 409 in The Indian Penal Code']"
162814532,ENTITY,162814532,ilsi,"['And In the matter of : 1. Suryakanta Samanta @ Surya Samanta', '3. Shishu Ranjan Samanta.', '..... Petitioners.', 'Apprehending arrest in connection with Bagnan Police Station FIR No. 313 of 2016 da","['Section 325 in The Indian Penal Code', 'Section 379 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 326 in The Indian Penal Code', 'Section 452 in The Indian Penal Code',"
162815861,ENTITY,162815861,ilsi,"['This is first bail application filed on behalf of the applicant under Section 439 of Code of Criminal Procedure.', 'The applicant is in custody since 13/01/2018 in connection with Crime No.681/2017,","['Section 302 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 307 in The Indian Penal Code']"
1628183,ENTITY,1628183,ilsi,"['JUDGMENT S. Ratnavel Pandian, J.', 'The appellant Sukhdev Singh has directed this criminal appeal canvassing the correctness and legality of the judgment made in Criminal Appeal No. 578 of 1979 on t","['Section 302 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 304 in The Indian Penal Code']"
162826716,ENTITY,162826716,ilsi,"['This witness prepared vaginal smear slide of the prosecutrix and FSL.', 'Record of the trial Court has been received.', 'Heard on admission.', 'On perusal of the statement of prosecutrix and other w",['Section 342 in The Indian Penal Code']
1628317,ENTITY,1628317,ilsi,"[""Secretary (Home), Civil Secretariat, Lucknow, dated 13.8.2007 has been filed praying for 6 weeks' further time for giving detailed information with regard to withdrawal of prosecutions against the e","['Section 364 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
162834485,ENTITY,162834485,ilsi,"['There is no likelihood of his absconsion.', 'Shri Prem Singh Bhadoriya, Advocate with Shri Rukhvendra Singh Ghuraiya, Advocate for the complainant.', 'Heard on IA No. 2693/2017, an application under","['Section 294 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 326 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', "
16284493,ENTITY,16284493,ilsi,"[""In fact, even after receiving the CBI's report and a copy of the Crl."", 'M.C. 3137/2017 & connected matters Page 4 of 51 charge-sheet, the Review Committee of the Ministry of Railways decided not to",['Section 420 in The Indian Penal Code']
162845393,ENTITY,162845393,ilsi,"['It is submitted that in the alleged incident applicant also sustained injuries and on his report Crime No. 322/2018 was registered for the offence punishable u/s 323, 324/ 34 IPC.', 'Applicant is re","['Section 324 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 326 in The Indian Penal Code']"
162847091,ENTITY,162847091,ilsi,"['1. Statement of Pooja, daughter of complainant/respondent No.2 Rajwati recorded.', 'According to her, she had left the house of her parents of her own without any kind of promise, inducement or pers","['Section 363 in The Indian Penal Code', 'Section 366 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 366A in The Indian Penal Code']"
162859658,ENTITY,162859658,ilsi,"['Accordingly, the bail application filed by the applicant-Achche Bhaiya is hereby dismissed.', 'As there are as many as 29 witnesses have already been examined, the trial Court is directed to expedit","['Section 307 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
162862552,ENTITY,162862552,ilsi,"['Heard on the question of admission.', 'Let the record of the Courts below be requisitioned.', 'Also heard on IA No.8443/18, an application for suspension of sentence.', 'Applicant has filed this rev",['Section 354 in The Indian Penal Code']
162868380,ENTITY,162868380,ilsi,"['In February 2018, petitioner had resigned from BSL.', 'Counsel has submitted that the petitioner has fully cooperated with SFIO in the investigation and supplied all the documents and information as","['Section 120B in The Indian Penal Code', 'Section 467 in The Indian Penal Code']"
162869469,ENTITY,162869469,ilsi,"['(Judgment of the Court was delivered by V.dhanapalan,J.,) The petitioner is the wife of the detenu.', 'The detenu came to adverse notice in the following cases:-Sr.', 'Police Station and Crime No. S","['Section 506 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 427 in The Indian Penal Code', 'Section 336 in The Indian Penal Code', 'Section 397 in The Indian Penal Code',"
1628726,ENTITY,1628726,ilsi,"['ORDER D.N. Das Gupta, J.', ""This is a Revisional petition directed against the order of Shri M. Roy, Presidency Magistrate, Calcutta, rejecting the petitioner's prayer for examining defence witnesse","['Section 409 in The Indian Penal Code', 'Section 120B in The Indian Penal Code']"
162886491,ENTITY,162886491,ilsi,"['(Delivered on this the 26th day of July, 2018) PER: Subodh Abhyankar,J.', 'This appeal has been filed under Section 374 (2) of the Code of Criminal Procedure being aggrieved by the judgment dated 04","['Section 498A in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
162887447,ENTITY,162887447,ilsi,"['9.In the counter affidavit filed by the respondents, it was stated thatthe Government Orders referred to above do not benefit the petitioner as at thetime of the first G.O, he had only put in 8 year",['Section 34 in The Indian Penal Code']
162890363,ENTITY,162890363,ilsi,"['The Appellants were accused Nos.1 and 2 respectively in the said case.', 'Besides the present Appellants, there were two more accused i.e. accused No.3 Nagesh @ Nagya Narsappa Badoor and accused No.",['Section 300 in The Indian Penal Code']
162892946,ENTITY,162892946,ilsi,"['By this application filed under section 439 of the Cr.P.C., applicant Pratap S/o Bhadur Singh has moved the application for grant of bail being implicated in crime No.120/2015 registered at police s",['Section 120B in The Indian Penal Code']
162895096,ENTITY,162895096,ilsi,"['2.The brief facts leading to this case are as follows:-', '(i)P.W.1 to 3 are the residents of Themmandapatti Village and P.W.1belongs to Hindu Paraiyar Community and they are all engaged for loading","['Section 366 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 511 in The Indian Penal Code']"
162897163,ENTITY,162897163,ilsi,"['all the offences are related to same loan transaction.', '3. Because the petitioner has completed jail sentence awarded by the court, however if the sentence would run consecutively then the petitio","['Section 420 in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 409 in The Indian Penal Code', 'Section 468 in The Indian Penal Code']"
162905802,ENTITY,162905802,ilsi,"['The applicant will cooperate in the investigation/trial, as the case may be;', 'The applicant will not indulge himself in extending inducement, threat or promise to any person acquainted with the fa",['Section 3 in The Indian Penal Code']
162906006,ENTITY,162906006,ilsi,"['( Jabalpur, dtd.27.06.2018) Per : Vijay Kumar Shukla, J.-', 'In the present appeal filed under Section 374(2) of the Code of Criminal Procedure, challenge has been made to the order of conviction an",['Section 149 in The Indian Penal Code']
162953495,ENTITY,162953495,ilsi,"['Certified copy of this order, if applied for, be given to the parties on priority basis.', '( Patherya, J.) ( Debi Prosad Dey, J. )']","['Section 471 in The Indian Penal Code', 'Section 419 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 384 in The Indian Penal Code', 'Section 120B in The Indian Penal Code'"
1629573,ENTITY,1629573,ilsi,"['P.W.2 Natarajan is residing at ErvadiLakshminarasingapuram.', 'P.W.5 Peer Mohammed is living at Ervadi and is having a vegetable shop in the main Bazaar where the deceased Murugan very often used to","['Section 302 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
162957483,ENTITY,162957483,ilsi,"['Shri Ashirwad Dwivedi, Advocate for the complainant.', 'This petition under section 482 of Cr.P.C. has been filed seeking quashment of FIR and consequential proceedings of crime No. 226/2014 allegin","['Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 467 in The Indian Penal Code'"
162958248,ENTITY,162958248,ilsi,"['Briefly put, the facts may be summarized as follows :', '(a) On 02.10.1994 at about 6.00 p.m., when Babaso Walmikrao Khandagale, informant, was present in his locality, one Ganesh Balaso Khandagale ","['Section 302 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 148 in The Indian Penal Code',"
162960909,ENTITY,162960909,ilsi,"['On 29.09.2013, when P.W.1, her daughter Petchi and P.W.2 were standing and talking in front of the house of P.W.1 at about 2.00 p.m., the accused told P.W.1 that whenever he asked his father to get ","['Section 341 in The Indian Penal Code', 'Section 294(b) in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 313 in The Indian Penal Cod"
