source,target,type,relationship_type,source_type,priority_score
118898556,125433515,CONNECTED,,backbone,
118898556,731542,CONNECTED,,backbone,
169962767,103861451,CONNECTED,,backbone,
169962767,48844607,CONNECTED,,backbone,
134030213,70535178,CONNECTED,,backbone,
134030213,151854619,CONNECTED,,backbone,
164652331,840320,CONNECTED,,backbone,
193439282,68007697,CONNECTED,,backbone,
193439282,182511154,CONNECTED,,backbone,
78210384,138944352,CONNECTED,,backbone,
50297996,190012978,CONNECTED,,backbone,
68624051,138910398,CONNECTED,,backbone,
68624051,118624835,CONNECTED,,backbone,
5113131,62976043,CONNECTED,,backbone,
1107494,121596756,CONNECTED,,backbone,
1107494,12748020,CONNECTED,,backbone,
1372765,124392,CONNECTED,,backbone,
52082784,124311792,CONNECTED,,backbone,
61523419,182928502,CONNECTED,,backbone,
61523419,11830737,CONNECTED,,backbone,
44772919,66487555,CONNECTED,,backbone,
167160413,150489516,CONNECTED,,backbone,
167160413,5985585,CONNECTED,,backbone,
45182693,1265752,CONNECTED,,backbone,
45182693,96483499,CONNECTED,,backbone,
167119012,75438,CONNECTED,,backbone,
167119012,24175360,CONNECTED,,backbone,
70710763,72836641,CONNECTED,,backbone,
70968927,138183878,CONNECTED,,backbone,
920454,880153,CONNECTED,,backbone,
139602929,89595165,CONNECTED,,backbone,
139602929,5940976,CONNECTED,,backbone,
88001704,77244683,CONNECTED,,backbone,
125760335,465458,CONNECTED,,backbone,
141042797,1672109,CONNECTED,,backbone,
141042797,1170775,CONNECTED,,backbone,
1096008,69180653,CONNECTED,,backbone,
1096008,66932595,CONNECTED,,backbone,
1096008,86948584,CONNECTED,,backbone,
74447011,35156893,CONNECTED,,backbone,
74447011,84866717,CONNECTED,,backbone,
165209507,181157754,CONNECTED,,backbone,
113315358,1250385,CONNECTED,,backbone,
197859622,173162644,CONNECTED,,backbone,
197828920,1261886,CONNECTED,,backbone,
190451658,134155954,CONNECTED,,backbone,
6278530,87236805,CONNECTED,,backbone,
6278530,78131582,CONNECTED,,backbone,
43620874,177315818,CONNECTED,,backbone,
20300196,1790587,CONNECTED,,backbone,
20300196,189079193,CONNECTED,,backbone,
20300196,10503637,CONNECTED,,backbone,
125303724,80764697,CONNECTED,,backbone,
143304114,4502073,CONNECTED,,backbone,
149551134,135451771,CONNECTED,,backbone,
149551134,81243492,CONNECTED,,backbone,
577507,1929800,CONNECTED,,backbone,
199447782,92758771,CONNECTED,,backbone,
199447782,105021424,CONNECTED,,backbone,
169066495,60142848,CONNECTED,,backbone,
169066495,1914421,CONNECTED,,backbone,
87411590,82165751,CONNECTED,,backbone,
61080388,77690316,CONNECTED,,backbone,
59462639,1966640,CONNECTED,,backbone,
142069236,1435550,CONNECTED,,backbone,
1706350,46295064,CONNECTED,,backbone,
99889863,122845937,CONNECTED,,backbone,
99657389,108809086,CONNECTED,,backbone,
99657389,886361,CONNECTED,,backbone,
99657389,61529362,CONNECTED,,backbone,
63760991,86527716,CONNECTED,,backbone,
63760991,90470710,CONNECTED,,backbone,
48177127,117424673,CONNECTED,,backbone,
105020327,6163748,CONNECTED,,backbone,
114181196,1853768,CONNECTED,,backbone,
114181196,78959133,CONNECTED,,backbone,
194698036,143752242,CONNECTED,,backbone,
802432,814724,CONNECTED,,backbone,
118386474,113021496,CONNECTED,,backbone,
1508670,85193554,CONNECTED,,backbone,
128376208,539756,CONNECTED,,backbone,
70213100,12231662,CONNECTED,,backbone,
127595288,115484503,CONNECTED,,backbone,
162807763,1204397,CONNECTED,,backbone,
162807763,190451826,CONNECTED,,backbone,
768641,92992075,CONNECTED,,backbone,
768641,97997045,CONNECTED,,backbone,
768641,18874352,CONNECTED,,backbone,
158295278,1239189,CONNECTED,,backbone,
158295278,154005924,CONNECTED,,backbone,
89523228,98667801,CONNECTED,,backbone,
89523228,147856719,CONNECTED,,backbone,
89523228,72902873,CONNECTED,,backbone,
673029,177670161,CONNECTED,,backbone,
6774491,116016507,CONNECTED,,backbone,
6774491,10611879,CONNECTED,,backbone,
137953268,76707334,CONNECTED,,backbone,
63492787,744274,CONNECTED,,backbone,
63492787,1755934,CONNECTED,,backbone,
653701,116717363,CONNECTED,,backbone,
653701,72836641,CONNECTED,,backbone,
176412141,146754086,CONNECTED,,backbone,
176412141,110284585,CONNECTED,,backbone,
155441131,90053340,CONNECTED,,backbone,
155441131,99853491,CONNECTED,,backbone,
155441131,1719411,CONNECTED,,backbone,
15805947,108981236,CONNECTED,,backbone,
15805947,999787,CONNECTED,,backbone,
185481193,180673812,CONNECTED,,backbone,
67441930,110284585,CONNECTED,,backbone,
141987089,80648257,CONNECTED,,backbone,
156646913,143840905,CONNECTED,,backbone,
156646913,1201838,CONNECTED,,backbone,
13889830,113036,CONNECTED,,backbone,
65563525,89895221,CONNECTED,,backbone,
65563525,1831113,CONNECTED,,backbone,
92106747,960347,CONNECTED,,backbone,
143421797,100897367,CONNECTED,,backbone,
136834956,166763787,CONNECTED,,backbone,
136834956,161464138,CONNECTED,,backbone,
69969784,170166628,CONNECTED,,backbone,
87492704,51246610,CONNECTED,,backbone,
87492704,112241763,CONNECTED,,backbone,
156128683,116637432,CONNECTED,,backbone,
156128683,1696092,CONNECTED,,backbone,
136300215,185936380,CONNECTED,,backbone,
14371694,110864343,CONNECTED,,backbone,
1846634,163929922,CONNECTED,,backbone,
141320657,105622489,CONNECTED,,backbone,
92989258,821903,CONNECTED,,backbone,
199941559,181540317,CONNECTED,,backbone,
162642971,1950597,CONNECTED,,backbone,
162642971,192452592,CONNECTED,,backbone,
162642971,166353769,CONNECTED,,backbone,
1204613,197393275,CONNECTED,,backbone,
1204613,126595064,CONNECTED,,backbone,
62577151,73171247,CONNECTED,,backbone,
62577151,87143289,CONNECTED,,backbone,
62577151,581844,CONNECTED,,backbone,
1335618,4860331,CONNECTED,,backbone,
188273326,42676113,CONNECTED,,backbone,
49161179,198447869,CONNECTED,,backbone,
18219029,106090499,CONNECTED,,backbone,
19637360,199183930,CONNECTED,,backbone,
19637360,112481627,CONNECTED,,backbone,
127874277,874213,CONNECTED,,backbone,
19368529,75418221,CONNECTED,,backbone,
187405567,589020,CONNECTED,,backbone,
822625,82858273,CONNECTED,,backbone,
1656721,102381084,CONNECTED,,backbone,
1656721,54972572,CONNECTED,,backbone,
65419121,189689438,CONNECTED,,backbone,
9003298,139001497,CONNECTED,,backbone,
9003298,179675894,CONNECTED,,backbone,
186954937,140409601,CONNECTED,,backbone,
178709375,102219660,CONNECTED,,backbone,
6522303,122955536,CONNECTED,,backbone,
106030148,131656389,CONNECTED,,backbone,
175904611,133601872,CONNECTED,,backbone,
175904611,153251937,CONNECTED,,backbone,
175904611,107329350,CONNECTED,,backbone,
190184732,1242942,CONNECTED,,backbone,
198785089,116589166,CONNECTED,,backbone,
170592076,85594707,CONNECTED,,backbone,
197115869,16982395,CONNECTED,,backbone,
197115869,59406372,CONNECTED,,backbone,
64606452,177242003,CONNECTED,,backbone,
64606452,190295375,CONNECTED,,backbone,
127065416,170895193,CONNECTED,,backbone,
83657657,927166,CONNECTED,,backbone,
175057662,152987150,CONNECTED,,backbone,
146495948,177994341,CONNECTED,,backbone,
54692577,89507315,CONNECTED,,backbone,
54692577,123833045,CONNECTED,,backbone,
156356521,1680284,CONNECTED,,backbone,
156356521,80344095,CONNECTED,,backbone,
156356521,149579128,CONNECTED,,backbone,
123366372,141594184,CONNECTED,,backbone,
123366372,11983453,CONNECTED,,backbone,
78259539,65615053,CONNECTED,,backbone,
78259539,1953468,CONNECTED,,backbone,
78259539,107460954,CONNECTED,,backbone,
78259539,138947374,CONNECTED,,backbone,
184736532,64722901,CONNECTED,,backbone,
184736532,53589299,CONNECTED,,backbone,
67433832,66790208,CONNECTED,,backbone,
44033928,146484044,CONNECTED,,backbone,
92153964,41884009,CONNECTED,,backbone,
176891503,174474985,CONNECTED,,backbone,
176891503,123547125,CONNECTED,,backbone,
176891503,94050000,CONNECTED,,backbone,
1579254,129198437,CONNECTED,,backbone,
176254259,1130769,CONNECTED,,backbone,
176254259,59157398,CONNECTED,,backbone,
176254259,19185797,CONNECTED,,backbone,
1573016,106559838,CONNECTED,,backbone,
184837570,772758,CONNECTED,,backbone,
184837570,172799290,CONNECTED,,backbone,
110081280,35750123,CONNECTED,,backbone,
110081280,12350110,CONNECTED,,backbone,
170430,1486139,CONNECTED,,backbone,
170430,163663432,CONNECTED,,backbone,
170430,528177,CONNECTED,,backbone,
171135069,142997178,CONNECTED,,backbone,
83626598,188024163,CONNECTED,,backbone,
410709,80378,CONNECTED,,backbone,
1303308,161268110,CONNECTED,,backbone,
181194442,164918331,CONNECTED,,backbone,
181194442,893382,CONNECTED,,backbone,
141598049,89915261,CONNECTED,,backbone,
141598049,108103137,CONNECTED,,backbone,
82895616,138232919,CONNECTED,,backbone,
82895616,12132530,CONNECTED,,backbone,
82895616,141297731,CONNECTED,,backbone,
97643667,160712581,CONNECTED,,backbone,
121802299,804006,CONNECTED,,backbone,
148877885,185898,CONNECTED,,backbone,
167260761,1096008,CONNECTED,,backbone,
44733683,61060240,CONNECTED,,backbone,
156023557,499686,CONNECTED,,backbone,
582890,43620874,CONNECTED,,backbone,
582890,142793330,CONNECTED,,backbone,
63084991,76558,CONNECTED,,backbone,
63084991,177066439,CONNECTED,,backbone,
147083035,169041057,CONNECTED,,backbone,
116667,104027268,CONNECTED,,backbone,
66910770,84524727,CONNECTED,,backbone,
124471487,186938988,CONNECTED,,backbone,
124471487,174637474,CONNECTED,,backbone,
1489054,1114247,CONNECTED,,backbone,
1489054,52027,CONNECTED,,backbone,
1489054,162299780,CONNECTED,,backbone,
180852124,124547445,CONNECTED,,backbone,
180852124,164955525,CONNECTED,,backbone,
5748903,76801012,CONNECTED,,backbone,
58081253,193676234,CONNECTED,,backbone,
58081253,110968,CONNECTED,,backbone,
1659221,156430129,CONNECTED,,backbone,
789555,63971265,CONNECTED,,backbone,
60578099,155139009,CONNECTED,,backbone,
193377250,1290655,CONNECTED,,backbone,
153055342,178486545,CONNECTED,,backbone,
95123547,24193503,CONNECTED,,backbone,
95123547,608474,CONNECTED,,backbone,
54191611,174700642,CONNECTED,,backbone,
4577320,91061251,CONNECTED,,backbone,
829634,152803443,CONNECTED,,backbone,
1683788,97811159,CONNECTED,,backbone,
68896355,121830156,CONNECTED,,backbone,
68896355,67389424,CONNECTED,,backbone,
69212950,76006983,CONNECTED,,backbone,
82316095,88744637,CONNECTED,,backbone,
198679049,74891467,CONNECTED,,backbone,
87242494,7911775,CONNECTED,,backbone,
1226468,86994285,CONNECTED,,backbone,
1226468,102857727,CONNECTED,,backbone,
68577657,49126273,CONNECTED,,backbone,
41963727,795385,CONNECTED,,backbone,
185795503,109678816,CONNECTED,,backbone,
181515069,1032420,CONNECTED,,backbone,
181515069,47058521,CONNECTED,,backbone,
137833658,55243123,CONNECTED,,backbone,
163929922,67025968,CONNECTED,,backbone,
156981140,42320815,CONNECTED,,backbone,
156981140,135331548,CONNECTED,,backbone,
97129734,169288280,CONNECTED,,backbone,
87337916,62492,CONNECTED,,backbone,
87337916,148493247,CONNECTED,,backbone,
168775049,198250755,CONNECTED,,backbone,
48994462,8377349,CONNECTED,,backbone,
48994462,857833,CONNECTED,,backbone,
141117854,193487801,CONNECTED,,backbone,
89037549,191081157,CONNECTED,,backbone,
138018427,123215033,CONNECTED,,backbone,
161660259,154875214,CONNECTED,,backbone,
72320413,67023742,CONNECTED,,backbone,
72320413,13156423,CONNECTED,,backbone,
65890281,151258823,CONNECTED,,backbone,
18574610,80868074,CONNECTED,,backbone,
177315439,456641,CONNECTED,,backbone,
177315439,84477332,CONNECTED,,backbone,
131820811,182327508,CONNECTED,,backbone,
1302451,82593193,CONNECTED,,backbone,
61044469,44627147,CONNECTED,,backbone,
104219740,170727482,CONNECTED,,backbone,
104219740,138584241,CONNECTED,,backbone,
104219740,188758536,CONNECTED,,backbone,
1008420,12483199,CONNECTED,,backbone,
132889303,91453,CONNECTED,,backbone,
132889303,162895096,CONNECTED,,backbone,
131980612,153154062,CONNECTED,,backbone,
1961216,47356881,CONNECTED,,backbone,
58817117,1301282,CONNECTED,,backbone,
105924767,64134380,CONNECTED,,backbone,
105924767,42090008,CONNECTED,,backbone,
90560817,184429847,CONNECTED,,backbone,
90560817,162525553,CONNECTED,,backbone,
90560817,90580,CONNECTED,,backbone,
1805637,1946429,CONNECTED,,backbone,
1805637,78482429,CONNECTED,,backbone,
15041420,63137497,CONNECTED,,backbone,
188758536,37874875,CONNECTED,,backbone,
188758536,177185328,CONNECTED,,backbone,
1336000,970760,CONNECTED,,backbone,
146162964,84796321,CONNECTED,,backbone,
146162964,185852168,CONNECTED,,backbone,
192052785,1526417,CONNECTED,,backbone,
192052785,83206740,CONNECTED,,backbone,
111373984,1949375,CONNECTED,,backbone,
45728909,1547147,CONNECTED,,backbone,
45728909,113170119,CONNECTED,,backbone,
45728909,701015,CONNECTED,,backbone,
74011093,149951842,CONNECTED,,backbone,
71012147,1517679,CONNECTED,,backbone,
64014,599677,CONNECTED,,backbone,
167366823,44887847,CONNECTED,,backbone,
190443341,169843320,CONNECTED,,backbone,
190443341,63699707,CONNECTED,,backbone,
669037,106203837,CONNECTED,,backbone,
669037,1869894,CONNECTED,,backbone,
192844867,66733621,CONNECTED,,backbone,
171686508,87797849,CONNECTED,,backbone,
51147811,651575,CONNECTED,,backbone,
51147811,105084306,CONNECTED,,backbone,
51147811,123657748,CONNECTED,,backbone,
51147811,153757759,CONNECTED,,backbone,
147501563,484971,CONNECTED,,backbone,
160584083,198759117,CONNECTED,,backbone,
87203738,122769773,CONNECTED,,backbone,
87203738,49761744,CONNECTED,,backbone,
59510075,135399634,CONNECTED,,backbone,
92749922,66008988,CONNECTED,,backbone,
18618352,195364363,CONNECTED,,backbone,
18618352,59446218,CONNECTED,,backbone,
18618352,154111351,CONNECTED,,backbone,
1662211,1776000,CONNECTED,,backbone,
71839778,151536585,CONNECTED,,backbone,
148544688,158945394,CONNECTED,,backbone,
148544688,952310,CONNECTED,,backbone,
78803160,114253475,CONNECTED,,backbone,
143288229,941068,CONNECTED,,backbone,
113823521,196845720,CONNECTED,,backbone,
1765929,1591271,CONNECTED,,backbone,
1765929,795610,CONNECTED,,backbone,
66782614,18980026,CONNECTED,,backbone,
66782614,15384228,CONNECTED,,backbone,
107760339,10196149,CONNECTED,,backbone,
107760339,134769392,CONNECTED,,backbone,
47943018,138664146,CONNECTED,,backbone,
156696007,43075389,CONNECTED,,backbone,
146737049,140941195,CONNECTED,,backbone,
1240784,1839448,CONNECTED,,backbone,
9713248,128420325,CONNECTED,,backbone,
619982,10552280,CONNECTED,,backbone,
619982,127909572,CONNECTED,,backbone,
11736350,1258796,CONNECTED,,backbone,
11736350,64869133,CONNECTED,,backbone,
51499091,145512703,CONNECTED,,backbone,
137270681,106012501,CONNECTED,,backbone,
164127824,5045288,CONNECTED,,backbone,
78842369,86129072,CONNECTED,,backbone,
165565078,160614030,CONNECTED,,backbone,
40186421,161133364,CONNECTED,,backbone,
40186421,86259968,CONNECTED,,backbone,
40186421,1229713,CONNECTED,,backbone,
40186421,175301903,CONNECTED,,backbone,
83258206,170224571,CONNECTED,,backbone,
83258206,1556829,CONNECTED,,backbone,
48745996,138386573,CONNECTED,,backbone,
1969352,184171357,CONNECTED,,backbone,
131557971,1571424,CONNECTED,,backbone,
81779107,153157688,CONNECTED,,backbone,
190927193,1840587,CONNECTED,,backbone,
58039800,155789260,CONNECTED,,backbone,
58039800,122841963,CONNECTED,,backbone,
88695329,151029812,CONNECTED,,backbone,
152861578,95759531,CONNECTED,,backbone,
1489153,167321886,CONNECTED,,backbone,
58009308,19637360,CONNECTED,,backbone,
73308411,130031,CONNECTED,,backbone,
73308411,460691,CONNECTED,,backbone,
1606434,140106813,CONNECTED,,backbone,
102274176,162472506,CONNECTED,,backbone,
128232056,127337786,CONNECTED,,backbone,
128232056,105532777,CONNECTED,,backbone,
187313134,161933260,CONNECTED,,backbone,
190824647,131903033,CONNECTED,,backbone,
82925939,1590679,CONNECTED,,backbone,
155647737,167038460,CONNECTED,,backbone,
7685176,16961252,CONNECTED,,backbone,
118196207,1079461,CONNECTED,,backbone,
118196207,69405670,CONNECTED,,backbone,
12735368,148571831,CONNECTED,,backbone,
1742254,52807234,CONNECTED,,backbone,
59618,11428547,CONNECTED,,backbone,
1078435,1061063,CONNECTED,,backbone,
6259207,118687676,CONNECTED,,backbone,
599500,1439015,CONNECTED,,backbone,
100347010,1013232,CONNECTED,,backbone,
100347010,46647129,CONNECTED,,backbone,
100347010,127132399,CONNECTED,,backbone,
49082267,1979098,CONNECTED,,backbone,
49082267,70541624,CONNECTED,,backbone,
78809830,1635543,CONNECTED,,backbone,
78809830,134354015,CONNECTED,,backbone,
123500234,199192778,CONNECTED,,backbone,
123500234,162802397,CONNECTED,,backbone,
983391,1264460,CONNECTED,,backbone,
1276095,98461031,CONNECTED,,backbone,
130794183,89536263,CONNECTED,,backbone,
163515788,936545,CONNECTED,,backbone,
124872311,176727454,CONNECTED,,backbone,
124872311,178947070,CONNECTED,,backbone,
1477826,156256483,CONNECTED,,backbone,
490257,94237447,CONNECTED,,backbone,
61040549,148951008,CONNECTED,,backbone,
191056256,190559558,CONNECTED,,backbone,
197006238,81164417,CONNECTED,,backbone,
197006238,176030301,CONNECTED,,backbone,
197006238,812532,CONNECTED,,backbone,
1646208,138695831,CONNECTED,,backbone,
140637388,134058428,CONNECTED,,backbone,
44098773,53103978,CONNECTED,,backbone,
139163579,554945,CONNECTED,,backbone,
75607044,169586534,CONNECTED,,backbone,
109793966,158817110,CONNECTED,,backbone,
109793966,504325,CONNECTED,,backbone,
61352284,6755165,CONNECTED,,backbone,
13894387,86704010,CONNECTED,,backbone,
13894387,198487604,CONNECTED,,backbone,
13894387,109326476,CONNECTED,,backbone,
13894387,167520172,CONNECTED,,backbone,
86472791,163417166,CONNECTED,,backbone,
140269006,188489650,CONNECTED,,backbone,
835869,76784743,CONNECTED,,backbone,
79746934,129887359,CONNECTED,,backbone,
75412091,11487018,CONNECTED,,backbone,
106873497,18369137,CONNECTED,,backbone,
106873497,129374909,CONNECTED,,backbone,
73306550,6219186,CONNECTED,,backbone,
565383,1041279,CONNECTED,,backbone,
118315162,178593457,CONNECTED,,backbone,
107586854,85501265,CONNECTED,,backbone,
107586854,134284384,CONNECTED,,backbone,
16495981,1461800,CONNECTED,,backbone,
100524,171599901,CONNECTED,,backbone,
46388391,165635233,CONNECTED,,backbone,
46388391,68720608,CONNECTED,,backbone,
494709,1297711,CONNECTED,,backbone,
1054276,174192273,CONNECTED,,backbone,
1054276,1156869,CONNECTED,,backbone,
183774607,1680218,CONNECTED,,backbone,
172621082,78174328,CONNECTED,,backbone,
161086954,796652,CONNECTED,,backbone,
1611471,125593302,CONNECTED,,backbone,
67645278,1024689,CONNECTED,,backbone,
52196679,172702080,CONNECTED,,backbone,
79440291,163963665,CONNECTED,,backbone,
171158239,98732493,CONNECTED,,backbone,
44886017,741833,CONNECTED,,backbone,
162543297,19781131,CONNECTED,,backbone,
173827607,196670364,CONNECTED,,backbone,
173827607,157131297,CONNECTED,,backbone,
110790452,127280822,CONNECTED,,backbone,
110790452,135577190,CONNECTED,,backbone,
89897447,92856737,CONNECTED,,backbone,
89897447,89707143,CONNECTED,,backbone,
89897447,1636453,CONNECTED,,backbone,
143550188,108170242,CONNECTED,,backbone,
1658181,1368323,CONNECTED,,backbone,
1658181,191353345,CONNECTED,,backbone,
102544,1625783,CONNECTED,,backbone,
102544,82198629,CONNECTED,,backbone,
93401,1433374,CONNECTED,,backbone,
168691320,1008023,CONNECTED,,backbone,
168691320,74407078,CONNECTED,,backbone,
135498925,624892,CONNECTED,,backbone,
96432148,1358529,CONNECTED,,backbone,
92702139,180694142,CONNECTED,,backbone,
50524815,111391353,CONNECTED,,backbone,
479251,180686796,CONNECTED,,backbone,
4977007,134384152,CONNECTED,,backbone,
174192273,63839229,CONNECTED,,backbone,
197802963,98869293,CONNECTED,,backbone,
83237996,76843542,CONNECTED,,backbone,
175305747,1988749,CONNECTED,,backbone,
131211091,158577128,CONNECTED,,backbone,
131211091,69180908,CONNECTED,,backbone,
1962587,17992344,CONNECTED,,backbone,
1962587,168059550,CONNECTED,,backbone,
65880878,161134861,CONNECTED,,backbone,
1066593,183262064,CONNECTED,,backbone,
1066593,152129429,CONNECTED,,backbone,
82443824,43977023,CONNECTED,,backbone,
104148364,13011807,CONNECTED,,backbone,
104148364,705965,CONNECTED,,backbone,
104148364,111742938,CONNECTED,,backbone,
105830622,115125069,CONNECTED,,backbone,
105830622,63417880,CONNECTED,,backbone,
105830622,184558299,CONNECTED,,backbone,
105830622,7564575,CONNECTED,,backbone,
105039839,66904144,CONNECTED,,backbone,
171628849,44934883,CONNECTED,,backbone,
4361225,162845393,CONNECTED,,backbone,
4361225,72749329,CONNECTED,,backbone,
119887411,108513675,CONNECTED,,backbone,
119887411,11046647,CONNECTED,,backbone,
50211554,994008,CONNECTED,,backbone,
120673178,128338241,CONNECTED,,backbone,
120673178,35153915,CONNECTED,,backbone,
1390978,77404260,CONNECTED,,backbone,
1390978,157105502,CONNECTED,,backbone,
1390978,497820,CONNECTED,,backbone,
84173304,45694834,CONNECTED,,backbone,
84173304,680984,CONNECTED,,backbone,
199892979,192462044,CONNECTED,,backbone,
8371802,6259207,CONNECTED,,backbone,
187264981,55909017,CONNECTED,,backbone,
187264981,536683,CONNECTED,,backbone,
43003219,168979726,CONNECTED,,backbone,
43003219,787111,CONNECTED,,backbone,
198299266,190020118,CONNECTED,,backbone,
106823601,133178448,CONNECTED,,backbone,
106823601,178574528,CONNECTED,,backbone,
1413720,147072229,CONNECTED,,backbone,
90291821,156948784,CONNECTED,,backbone,
90291821,471205,CONNECTED,,backbone,
3498700,141426428,CONNECTED,,backbone,
3498700,70509325,CONNECTED,,backbone,
152422169,154051819,CONNECTED,,backbone,
152422169,139423451,CONNECTED,,backbone,
152196082,187051796,CONNECTED,,backbone,
918091,162071,CONNECTED,,backbone,
151838156,187254455,CONNECTED,,backbone,
150102889,130050268,CONNECTED,,backbone,
189896019,47140027,CONNECTED,,backbone,
179904930,655988,CONNECTED,,backbone,
179904930,173160040,CONNECTED,,backbone,
122913259,74687719,CONNECTED,,backbone,
122913259,90088180,CONNECTED,,backbone,
165960289,86526387,CONNECTED,,backbone,
182253548,56269485,CONNECTED,,backbone,
46930946,126133114,CONNECTED,,backbone,
57151372,187808995,CONNECTED,,backbone,
112306659,1895027,CONNECTED,,backbone,
112306659,164652331,CONNECTED,,backbone,
18061,95986236,CONNECTED,,backbone,
170941568,120682253,CONNECTED,,backbone,
180474075,16339411,CONNECTED,,backbone,
1621810,17460275,CONNECTED,,backbone,
1714684,1822368,CONNECTED,,backbone,
176640690,45367700,CONNECTED,,backbone,
176640690,152593300,CONNECTED,,backbone,
114286733,167682584,CONNECTED,,backbone,
1303629,5653990,CONNECTED,,backbone,
1303629,125557496,CONNECTED,,backbone,
67689715,153701433,CONNECTED,,backbone,
56853942,191778792,CONNECTED,,backbone,
56853942,103347472,CONNECTED,,backbone,
187705887,166967651,CONNECTED,,backbone,
119843079,67279879,CONNECTED,,backbone,
1400017,18332622,CONNECTED,,backbone,
966003,70080817,CONNECTED,,backbone,
44221280,133259904,CONNECTED,,backbone,
123504963,186106058,CONNECTED,,backbone,
141297526,61927836,CONNECTED,,backbone,
141297526,1135189,CONNECTED,,backbone,
12568329,140066029,CONNECTED,,backbone,
130583205,77012397,CONNECTED,,backbone,
1237572,142908985,CONNECTED,,backbone,
1237572,190993089,CONNECTED,,backbone,
76205667,86069801,CONNECTED,,backbone,
156001131,111070833,CONNECTED,,backbone,
97248183,1250663,CONNECTED,,backbone,
129663093,127781915,CONNECTED,,backbone,
129663093,41077540,CONNECTED,,backbone,
147765642,192425906,CONNECTED,,backbone,
81613354,73308072,CONNECTED,,backbone,
60139989,1762862,CONNECTED,,backbone,
623134,195473271,CONNECTED,,backbone,
191105198,64624,CONNECTED,,backbone,
42849781,1672202,CONNECTED,,backbone,
132426659,185962656,CONNECTED,,backbone,
132426659,180769152,CONNECTED,,backbone,
86664929,69591,CONNECTED,,backbone,
89823497,82050270,CONNECTED,,backbone,
89823497,99952546,CONNECTED,,backbone,
137779305,150648107,CONNECTED,,backbone,
137779305,136029358,CONNECTED,,backbone,
150105752,124673037,CONNECTED,,backbone,
150105752,1336106,CONNECTED,,backbone,
106574518,1862945,CONNECTED,,backbone,
1074558,707908,CONNECTED,,backbone,
94840389,45624111,CONNECTED,,backbone,
79541394,50464515,CONNECTED,,backbone,
137830456,129619291,CONNECTED,,backbone,
93334685,50602236,CONNECTED,,backbone,
78059509,1602048,CONNECTED,,backbone,
87472615,151837268,CONNECTED,,backbone,
87472615,195948015,CONNECTED,,backbone,
65298925,103785173,CONNECTED,,backbone,
135841360,111605810,CONNECTED,,backbone,
135841360,84663309,CONNECTED,,backbone,
196301811,119950244,CONNECTED,,backbone,
715328,138299401,CONNECTED,,backbone,
102400303,169412910,CONNECTED,,backbone,
1247755,95994994,CONNECTED,,backbone,
122006794,1877993,CONNECTED,,backbone,
134463169,1013232,CONNECTED,,backbone,
134463169,141594184,CONNECTED,,backbone,
191449221,1372385,CONNECTED,,backbone,
191449221,72703801,CONNECTED,,backbone,
92761161,1386932,CONNECTED,,backbone,
92761161,89592463,CONNECTED,,backbone,
99548296,134653775,CONNECTED,,backbone,
196296630,148624643,CONNECTED,,backbone,
196296630,44818617,CONNECTED,,backbone,
67911957,180770,CONNECTED,,backbone,
143880810,143305222,CONNECTED,,backbone,
10785474,137779813,CONNECTED,,backbone,
47275390,149579128,CONNECTED,,backbone,
47275390,183126852,CONNECTED,,backbone,
112667829,89896,CONNECTED,,backbone,
112667829,1624866,CONNECTED,,backbone,
112667829,124294549,CONNECTED,,backbone,
167780198,15344458,CONNECTED,,backbone,
167780198,7437826,CONNECTED,,backbone,
167780198,1032420,CONNECTED,,backbone,
107198116,103565153,CONNECTED,,backbone,
107198116,1014988,CONNECTED,,backbone,
107198116,139624736,CONNECTED,,backbone,
171944246,1017054,CONNECTED,,backbone,
171944246,43099960,CONNECTED,,backbone,
171944246,1633913,CONNECTED,,backbone,
167547250,8416012,CONNECTED,,backbone,
70216905,143746416,CONNECTED,,backbone,
126644106,127871749,CONNECTED,,backbone,
1158580,127568675,CONNECTED,,backbone,
1158580,1832438,CONNECTED,,backbone,
78123467,126133114,CONNECTED,,backbone,
78123467,60220956,CONNECTED,,backbone,
14502079,143520424,CONNECTED,,backbone,
87234547,11983453,CONNECTED,,backbone,
140550111,126696712,CONNECTED,,backbone,
140550111,70348875,CONNECTED,,backbone,
135870270,148106181,CONNECTED,,backbone,
193102511,972537,CONNECTED,,backbone,
193102511,86379496,CONNECTED,,backbone,
181733214,129760337,CONNECTED,,backbone,
962890,1623199,CONNECTED,,backbone,
962890,187667248,CONNECTED,,backbone,
1795113,53534273,CONNECTED,,backbone,
3186871,942366,CONNECTED,,backbone,
105544067,606505,CONNECTED,,backbone,
190642594,127556280,CONNECTED,,backbone,
190642594,1525486,CONNECTED,,backbone,
190642594,103891313,CONNECTED,,backbone,
190642594,1633593,CONNECTED,,backbone,
176012723,197985866,CONNECTED,,backbone,
120720277,166987731,CONNECTED,,backbone,
1997590,1683401,CONNECTED,,backbone,
1997590,196017259,CONNECTED,,backbone,
1997590,160573276,CONNECTED,,backbone,
154434365,146088355,CONNECTED,,backbone,
18927585,41079039,CONNECTED,,backbone,
18927585,18369137,CONNECTED,,backbone,
127726918,1669811,CONNECTED,,backbone,
116428733,197567896,CONNECTED,,backbone,
56163828,62363211,CONNECTED,,backbone,
56163828,131206071,CONNECTED,,backbone,
1308456,9183907,CONNECTED,,backbone,
